Date,EUR/JPY,USD/NOK,USD/ZAR,RUB/USD,NOK/SEK,NZD/JPY,AUD/NZD,EUR/USD,GBP/JPY,GBP/CHF,GBP/USD,USD/AUD
15/06/2004,133.18,6.8378,6.5915,0.0345,1.1014,69.72,1.094,1.2143,200.71,2.2615,1.8167,0.692
16/06/2004,132.17,6.9302,6.6485,0.0345,1.1009,69.19,1.0938,1.1982,201.04,2.293,1.7967,0.6805
17/06/2004,131.88,6.9336,6.749,0.0345,1.096,68.15,1.1009,1.2042,199.09,2.2482,1.8076,0.6782
18/06/2004,132.04,6.8749,6.6135,0.0345,1.0975,68.16,1.1029,1.2117,197.89,2.239,1.811,0.6833
21/06/2004,131.97,6.9046,6.529,0.0345,1.0944,68.54,1.1029,1.2082,196.89,2.2342,1.8022,0.684
22/06/2004,132.31,6.8778,6.5225,0.0345,1.0997,68.58,1.0981,1.2074,196.6,2.2289,1.791,0.681
23/06/2004,131.22,6.9404,6.4605,0.0345,1.0928,67.78,1.1049,1.2067,195.1,2.2313,1.7893,0.6818
24/06/2004,130.47,6.8637,6.498,0.0345,1.0968,68.02,1.1067,1.2146,193.67,2.2254,1.7984,0.6942
25/06/2004,131.06,6.8308,6.4925,0.0345,1.1004,68.46,1.1037,1.2137,194.48,2.2366,1.7985,0.6941
28/06/2004,131.55,6.8339,6.363,0.0345,1.0982,69.22,1.0957,1.2166,195.63,2.2397,1.8035,0.6945
29/06/2004,130.76,6.9106,6.4505,0.0344,1.0935,68.29,1.0957,1.2062,193.73,2.2449,1.7816,0.684
30/06/2004,132.67,6.9317,6.331,0.0344,1.0857,69.27,1.1019,1.2174,195.86,2.2293,1.7921,0.691
01/07/2004,131.85,6.9561,6.3705,0.0345,1.0842,69.39,1.1023,1.2154,195.05,2.2292,1.7951,0.7003
02/07/2004,133.47,6.9126,6.315,0.0345,1.079,69.98,1.1039,1.2304,196.72,2.2138,1.8073,0.7083
05/07/2004,134.07,6.9091,6.3405,0.0344,1.0829,70.63,1.1037,1.2291,197.85,2.2223,1.8073,0.71210
06/07/2004,134.49,6.8912,6.4065,0.0345,1.086,71.11,1.1038,1.2287,199.73,2.2318,1.8167,0.7091
07/07/2004,134.44,6.8123,6.295,0.0344,1.0896,71.34,1.1043,1.2348,199.39,2.2359,1.8298,0.7182
08/07/2004,134.95,6.8414,6.199,0.0343,1.0835,71.51,1.1014,1.2374,199.75,2.2263,1.8272,0.715
09/07/2004,134.34,6.8115,6.277,0.0343,1.0868,71.09,1.1028,1.2386,199.33,2.2317,1.8323,0.7179
12/07/2004,134.35,6.8209,6.229,0.0343,1.0877,71.52,1.1035,1.2383,200.12,2.2433,1.8396,0.723
13/07/2004,133.95,6.8865,6.2785,0.0343,1.0843,71.39,1.1068,1.2313,200.21,2.2543,1.8331,0.7218
14/07/2004,135.19,6.8805,6.243,0.0344,1.0795,71.28,1.1125,1.2376,200.82,2.2392,1.8322,0.72
15/07/2004,135.67,6.8533,6.2905,0.0344,1.0855,71.43,1.1165,1.232,201.74,2.2539,1.8273,0.7179
16/07/2004,135.31,6.8119,6.109,0.0344,1.084,71.68,1.1143,1.2429,202.16,2.2537,1.8495,0.7274
19/07/2004,134.72,6.8263,6.0845,0.0344,1.0824,71,1.1184,1.2416,200.7,2.2564,1.8449,0.7275
20/07/2004,133.93,6.8811,6.13,0.0344,1.0852,71.03,1.1186,1.2314,199.69,2.2643,1.83,0.7243
21/07/2004,134.7,6.9107,6.2295,0.0344,1.0841,70.28,1.1221,1.222,200.6,2.2642,1.815,0.7094
22/07/2004,134.49,6.933,6.2175,0.0344,1.082,70.45,1.1166,1.2224,200.97,2.2643,1.8199,0.7109
23/07/2004,133.25,7.0399,6.388,0.0344,1.0814,70.04,1.1202,1.2081,200.06,2.2814,1.8081,0.7056
26/07/2004,133.59,6.9839,6.405,0.0344,1.0856,69.92,1.119,1.2124,201.1,2.2887,1.8192,0.7057
27/07/2004,133.72,7.0442,6.49,0.0344,1.0848,69.63,1.1172,1.2026,200.96,2.2874,1.7998,0.6951
28/07/2004,134.61,7.0061,6.4215,0.0344,1.0924,70.33,1.1166,1.2043,202.41,2.2889,1.8017,0.696
29/07/2004,134.89,7.0229,6.4245,0.0344,1.0931,70.94,1.1043,1.2021,202.34,2.2878,1.7935,0.6941
30/07/2004,133.94,7.0191,6.4125,0.0344,1.0934,70.92,1.1083,1.2,201.54,2.2958,1.7987,0.6979
02/08/2004,133.12,7.0214,6.479,0.0343,1.0917,70.88,1.1018,1.2021,201.47,2.2992,1.807,0.7004
03/08/2004,133.38,6.9895,6.407,0.0343,1.0934,71.52,1.0967,1.2036,200.98,2.2991,1.8043,0.7027
04/08/2004,133.88,6.9664,6.391,0.0343,1.0956,71.75,1.0938,1.2026,201.78,2.2926,1.8027,0.7014
05/08/2004,134.82,6.918,6.3755,0.0343,1.102,71.99,1.0953,1.2049,202.74,2.2911,1.804,0.7016
06/08/2004,135.77,6.797,6.264,0.0342,1.1002,72.13,1.097,1.226,202.23,2.2672,1.82,0.711
09/08/2004,135.82,6.7623,6.2385,0.0342,1.1069,72.24,1.0989,1.2261,202.55,2.2718,1.8201,0.7141
10/08/2004,136.17,6.8115,6.3055,0.0342,1.1037,72.64,1.0951,1.2216,202.93,2.2752,1.8098,0.7076
11/08/2004,135.49,6.8018,6.353,0.0342,1.1074,72.63,1.0953,1.2201,201.86,2.2745,1.8094,0.7115
12/08/2004,135.86,6.7751,6.5635,0.0342,1.1092,72.97,1.0884,1.2245,201.28,2.2551,1.8047,0.7128
13/08/2004,137,6.688,6.619,0.0342,1.1149,73.75,1.0796,1.2357,203.09,2.2502,1.8234,0.7146
16/08/2004,136.56,6.69,6.7195,0.0342,1.1161,73.42,1.0823,1.2342,202.72,2.2525,1.8221,0.7169
17/08/2004,135.86,6.7116,6.6105,0.0342,1.1121,73.02,1.0806,1.2329,200.36,2.2426,1.8086,0.7131
18/08/2004,134.96,6.7382,6.646,0.0342,1.1091,72.66,1.0803,1.2314,198.61,2.2373,1.8038,0.7139
19/08/2004,135.28,6.6814,6.7665,0.0342,1.1149,73.53,1.0827,1.2355,199.53,2.2448,1.8137,0.7232
20/08/2004,134.41,6.7162,6.716,0.0342,1.1121,73.4,1.0801,1.2294,197.94,2.2447,1.7999,0.7212
23/08/2004,133.34,6.8116,6.8125,0.0342,1.1102,72.68,1.0805,1.2132,197.9,2.2651,1.7909,0.7121
24/08/2004,132.51,6.8698,6.8425,0.0342,1.1045,71.03,1.0909,1.2063,195.58,2.2492,1.7738,0.7021
25/08/2004,133.07,6.8957,6.7985,0.0342,1.0994,71.53,1.0897,1.2077,197.25,2.257,1.7799,0.7058
26/08/2004,132.72,6.8933,6.7185,0.0342,1.0953,71.36,1.0838,1.2094,196.13,2.2548,1.7782,0.7025
27/08/2004,131.61,6.9582,6.8755,0.0342,1.0913,71.54,1.0792,1.2012,195.69,2.2643,1.7727,0.7026
30/08/2004,132.42,6.9534,6.8175,0.0342,1.0886,71.3,1.078,1.204,196.77,2.2657,1.7777,0.6973
31/08/2004,132.97,6.8635,6.747,0.0342,1.0928,71.58,1.0785,1.2161,196.38,2.2543,1.7844,0.7027
01/09/2004,133.46,6.8405,6.7165,0.0342,1.0938,71.68,1.0758,1.2178,195.78,2.2319,1.7768,0.7028
02/09/2004,133.3,6.8296,6.6785,0.0342,1.0969,70.88,1.0753,1.2149,195.52,2.231,1.7732,0.6944
03/09/2004,133.09,6.9016,6.735,0.0342,1.0965,71.48,1.0697,1.2058,196.22,2.2281,1.7622,0.6885
06/09/2004,132.81,6.909,6.741,0.0342,1.0958,71.5,1.0711,1.206,195.51,2.2342,1.7648,0.69200
07/09/2004,132.45,6.8911,6.7285,0.0342,1.0913,70.75,1.0751,1.2099,193.73,2.2227,1.7592,0.6936
08/09/2004,133.28,6.8397,6.7405,0.0342,1.0936,71.41,1.0749,1.2179,195.33,2.2284,1.7742,0.6961
09/09/2004,133.9,6.7822,6.7695,0.0342,1.099,71.54,1.0576,1.2183,195.84,2.2304,1.7706,0.6879
10/09/2004,134.39,6.8155,6.6665,0.0342,1.0886,71.8,1.0639,1.2259,196.67,2.2332,1.7819,0.6961
13/09/2004,134.91,6.8224,6.6425,0.0342,1.0881,72.3,1.0629,1.2251,198.2,2.237,1.7827,0.6955
14/09/2004,134.29,6.845,6.6085,0.0342,1.0858,72.56,1.0629,1.2247,196.9,2.2386,1.7836,0.6957
15/09/2004,133.68,6.9102,6.6735,0.0342,1.0874,72.3,1.06,1.2147,195.46,2.2326,1.75,0.689
16/09/2004,133.56,6.9289,6.7435,0.0342,1.0802,72.38,1.0632,1.218,194.15,2.2261,1.7678,0.6926
17/09/2004,133.86,6.9143,6.7245,0.0342,1.0808,72.48,1.0638,1.2172,194.77,2.2286,1.7673,0.6925
20/09/2004,133.8,6.8937,6.654,0.0342,1.0798,72.66,1.0653,1.216,194,2.2265,1.7603,0.6945
21/09/2004,135.31,6.8302,6.6055,0.0342,1.0747,72.84,1.0675,1.231,195.27,2.2126,1.7741,0.6978
22/09/2004,135.63,6.8239,6.665,0.0342,1.0823,73.32,1.0721,1.2251,195.9,2.215,1.7679,0.7007
23/09/2004,135.96,6.7901,6.606,0.0342,1.0831,73.85,1.0776,1.226,196.86,2.2217,1.7728,0.7089
24/09/2004,136.04,6.7997,6.5775,0.0342,1.0825,74.09,1.0743,1.2257,197.58,2.2332,1.7799,0.7088
27/09/2004,136.89,6.8047,6.56,0.0342,1.0815,74.14,1.0783,1.2285,199.16,2.2361,1.7842,0.7073
28/09/2004,137.28,6.769,6.566,0.0342,1.0865,74.59,1.079,1.232,199.79,2.2379,1.7887,0.7122
29/09/2004,136.74,6.7768,6.6,0.0342,1.084,74.32,1.0757,1.2324,197.64,2.225,1.7772,0.7116
30/09/2004,136.8,6.7107,6.6235,0.0342,1.0853,74.56,1.0801,1.2433,197.35,2.2154,1.7895,0.7233
01/10/2004,137.2,6.6802,6.625,0.0342,1.0874,74.83,1.0805,1.2407,196.5,2.2058,1.7754,0.7212
04/10/2004,136.32,6.7485,6.6255,0.0343,1.0912,74.25,1.0841,1.2289,195.87,2.2147,1.7626,0.7185
05/10/2004,136.91,6.717,6.6645,0.0342,1.0936,74.89,1.0811,1.2326,196.23,2.2071,1.7622,0.7203
06/10/2004,136.75,6.7276,6.696,0.0342,1.0924,75.15,1.078,1.2273,196.01,2.2087,1.7541,0.7187
07/10/2004,136.66,6.7402,6.761,0.0342,1.0923,75.19,1.0822,1.2291,196.42,2.2131,1.7614,0.7235
08/10/2004,135.88,6.685,6.7085,0.0342,1.0935,75.06,1.0789,1.2415,194.82,2.2036,1.7747,0.7315
11/10/2004,135.31,6.6451,6.7065,0.0344,1.0993,74.56,1.0819,1.2389,194.37,2.2062,1.7747,0.73290
12/10/2004,135.26,6.6565,6.736,0.0343,1.1024,74.42,1.0816,1.2319,194.62,2.2085,1.768,0.7271
13/10/2004,135.57,6.6401,6.7145,0.0343,1.1041,74.27,1.0789,1.2336,195.16,2.209,1.7729,0.7223
14/10/2004,135.78,6.6141,6.6705,0.0343,1.1101,74.61,1.0779,1.2397,195.39,2.1982,1.7768,0.7264
15/10/2004,136.34,6.583,6.5875,0.0343,1.1067,75.05,1.069,1.2474,195.39,2.1868,1.7829,0.7268
18/10/2004,136.56,6.5801,6.5115,0.0343,1.1041,74.82,1.0653,1.2501,195.26,2.1793,1.7807,0.7221
19/10/2004,135.56,6.594,6.449,0.0343,1.1001,74.15,1.0651,1.2518,194.05,2.1792,1.7863,0.7233
20/10/2004,136.31,6.5438,6.451,0.0343,1.1,74.78,1.0689,1.2586,195.35,2.1843,1.7982,0.7306
21/10/2004,135.57,6.5248,6.3745,0.0343,1.1035,74.44,1.0697,1.2624,195.04,2.1886,1.8089,0.735
22/10/2004,136.06,6.4715,6.2895,0.0346,1.1082,74.6,1.0677,1.2648,194.5,2.1816,1.806,0.7361
25/10/2004,136.57,6.4258,6.355,0.0347,1.1017,74.72,1.072,1.2796,195.21,2.1708,1.8219,0.7432
26/10/2004,136.27,6.4202,6.388,0.0348,1.102,74.4,1.0751,1.2752,194.56,2.1724,1.8164,0.7423
27/10/2004,135.19,6.4308,6.3045,0.0348,1.1045,73,1.079,1.2705,193.53,2.1752,1.8106,0.7414
28/10/2004,135.49,6.4018,6.2235,0.0348,1.1086,72.54,1.0959,1.2732,192.94,2.162,1.8097,0.7414
29/10/2004,135.17,6.3715,6.231,0.0348,1.1107,72.38,1.0977,1.279,193.34,2.1615,1.8189,0.7453
01/11/2004,135.76,6.3975,6.234,0.0348,1.1096,72.75,1.0971,1.2746,193.92,2.1714,1.815,0.7438
02/11/2004,135.08,6.4297,6.277,0.0347,1.1085,72.83,1.0922,1.269,194.21,2.1881,1.8192,0.7426
03/11/2004,136.24,6.3657,6.201,0.0348,1.1109,73.41,1.0996,1.2821,195.09,2.1735,1.8298,0.7531
04/11/2004,136.44,6.3514,6.2225,0.0348,1.1121,73.26,1.1011,1.2864,194.49,2.1577,1.8251,0.7546
05/11/2004,136.94,6.311,6.214,0.0349,1.1104,73.45,1.1037,1.2952,195.05,2.1545,1.8374,0.76
08/11/2004,136.31,6.3743,6.312,0.0349,1.1041,72.96,1.0997,1.2918,194.77,2.1613,1.8375,0.7547
09/11/2004,136.35,6.3775,6.3045,0.0349,1.1069,72.86,1.1056,1.2904,195.38,2.1667,1.8397,0.7583
10/11/2004,138.09,6.3341,6.3295,0.0349,1.1096,73.25,1.1152,1.2895,196.88,2.1502,1.8284,0.7576
11/11/2004,137.58,6.31,6.3105,0.0349,1.1061,73.3,1.1135,1.2895,195.76,2.1387,1.8256,0.7576
12/11/2004,136.99,6.2541,6.2305,0.0349,1.104,73.2,1.1146,1.2992,195.1,2.1451,1.8427,0.7679
15/11/2004,136.31,6.2584,6.1585,0.0349,1.1051,73.7,1.1098,1.295,193.68,2.1482,1.8302,0.7717
16/11/2004,136.52,6.2509,6.1555,0.0349,1.1057,73.7,1.1087,1.2973,194.59,2.1516,1.8387,0.7707
17/11/2004,135.58,6.2295,6.0655,0.0349,1.1053,73.66,1.1084,1.3046,192.52,2.1331,1.8441,0.7809
18/11/2004,135.07,6.2734,6.132,0.0350,1.1038,73.59,1.1058,1.2982,192.1,2.1376,1.8373,0.7771
19/11/2004,134.26,6.2615,6.101,0.0350,1.0992,73.09,1.1086,1.3022,190.71,2.1303,1.8418,0.783
22/11/2004,134.64,6.2525,6.1025,0.0351,1.1002,73.22,1.1073,1.3043,191.25,2.1352,1.844,0.7809
23/11/2004,135.22,6.2318,6.0725,0.0351,1.0991,73.62,1.1068,1.3087,192.57,2.1378,1.854,0.7845
24/11/2004,135.48,6.1897,6.0335,0.0352,1.0958,73.03,1.1116,1.3175,193.13,2.1313,1.8674,0.786
25/11/2004,135.9,6.1298,5.9935,0.0353,1.0997,73.39,1.1104,1.3247,193.33,2.1334,1.8739,0.79120
26/11/2004,136.36,6.1004,5.9215,0.0353,1.1008,73.56,1.1059,1.3302,194,2.1338,1.8828,0.7891
29/11/2004,136.51,6.1087,5.866,0.0355,1.0983,73.56,1.0994,1.3285,194.46,2.1383,1.8812,0.7836
30/11/2004,136.77,6.1325,5.9015,0.0355,1.0956,73.56,1.0828,1.3302,196.4,2.1513,1.898,0.7721
01/12/2004,136.81,6.1274,5.8635,0.0358,1.0976,73.66,1.0863,1.3331,198.19,2.1803,1.9202,0.7749
02/12/2004,136.95,6.1752,5.914,0.0357,1.0964,73.89,1.0858,1.3279,198.16,2.1895,1.9099,0.7749
03/12/2004,137.37,6.0604,5.797,0.0358,1.0914,73.64,1.0881,1.3463,197.97,2.1719,1.9291,0.7802
06/12/2004,138.33,6.0785,5.8155,0.0359,1.0926,74.23,1.0795,1.343,200.14,2.1898,1.9304,0.7736
07/12/2004,138.14,6.0922,5.8555,0.0358,1.09,73.78,1.0808,1.3439,199.99,2.1949,1.9334,0.7743
08/12/2004,138.78,6.1577,5.927,0.0357,1.0926,74.52,1.0767,1.3345,201.15,2.1988,1.9223,0.7556
09/12/2004,139.29,6.1983,5.8895,0.0357,1.0879,74.28,1.0673,1.3337,201.23,2.1922,1.9158,0.7561
10/12/2004,139.06,6.2022,5.893,0.0356,1.0937,74.1,1.0686,1.3246,201.43,2.2003,1.9046,0.7514
13/12/2004,139.58,6.1645,5.8095,0.0356,1.0911,74.4,1.073,1.3334,201,2.1981,1.9158,0.7568
14/12/2004,140.37,6.1896,5.7955,0.0358,1.0897,74.85,1.0705,1.3334,203.5,2.2024,1.9166,0.7511
15/12/2004,139.69,6.1305,5.8165,0.0359,1.0937,74.87,1.0668,1.3439,202.64,2.1931,1.9217,0.7582
16/12/2004,138.74,6.1937,5.9185,0.0359,1.0964,74.43,1.0725,1.3265,199.71,2.1922,1.9086,0.751
17/12/2004,138.62,6.1796,5.916,0.0358,1.0917,74.45,1.0751,1.332,200.06,2.2018,1.9186,0.7585
20/12/2004,139.41,6.1694,5.869,0.0358,1.083,74.55,1.0718,1.3423,200.4,2.1936,1.927,0.7583
21/12/2004,139.5,6.1821,5.817,0.0359,1.0871,74.1,1.0859,1.3397,198.87,2.18,1.9067,0.7609
22/12/2004,139.5,6.1954,5.7705,0.0359,1.0884,74.17,1.0791,1.3427,197.41,2.1664,1.8964,0.7595
23/12/2004,139.96,6.1285,5.777,0.0359,1.0911,73.82,1.0813,1.3516,197.05,2.1577,1.9009,0.762
24/12/2004,140.3,6.1228,5.773,0.0359,1.0905,74.36,1.0814,1.3531,197.17,2.1581,1.9058,0.76890
27/12/2004,140.27,6.0785,5.7445,0.0360,1.0881,74.41,1.0832,1.365,197.3,2.1551,1.9143,0.7731
28/12/2004,140.28,6.0816,5.746,0.0360,1.085,74.29,1.0883,1.3646,196.83,2.1494,1.911,0.7751
29/12/2004,141.21,6.0868,5.791,0.0359,1.0875,74.12,1.0906,1.3618,197,2.1347,1.897,0.7688
30/12/2004,140.67,6.0503,5.7755,0.0360,1.0933,74.08,1.0918,1.3681,196.27,2.1377,1.9068,0.7756
31/12/2004,138.86,6.0795,5.7775,0.0361,1.095,73.57,1.0945,1.358,194.4,2.1455,1.8975,0.779
03/01/2005,138.31,6.1217,5.7765,0.0361,1.096,73.28,1.0984,1.3512,193.78,2.1451,1.8875,0.7752
04/01/2005,138.83,6.2393,5.978,0.0361,1.0933,73.5,1.0957,1.3303,194.74,2.1594,1.8629,0.7604
05/01/2005,138.03,6.228,6.0525,0.0358,1.0932,72.75,1.0984,1.3298,194.3,2.163,1.8676,0.761
06/01/2005,138.41,6.2781,6.2535,0.0360,1.0957,73.29,1.0977,1.3202,195.16,2.1628,1.8571,0.7562
07/01/2005,136.8,6.3085,6.224,0.0360,1.0978,72.78,1.0972,1.3086,194.57,2.178,1.8543,0.7519
10/01/2005,136.34,6.2919,6.1215,0.0359,1.0989,72.28,1.0986,1.3122,193.76,2.1796,1.8597,0.7545
11/01/2005,135.56,6.2553,6.0775,0.0358,1.1015,72.1,1.098,1.3153,192.32,2.1812,1.862,0.758
12/01/2005,135.86,6.1803,6.071,0.0359,1.1042,72.47,1.0906,1.33,192.04,2.17,1.876,0.7638
13/01/2005,135.38,6.1914,6.159,0.0358,1.1063,72.12,1.0941,1.3235,191.18,2.1706,1.8644,0.7632
14/01/2005,133.7,6.252,6.1605,0.0358,1.1058,71.37,1.0934,1.3128,189.01,2.1723,1.8523,0.7556
17/01/2005,133.36,6.2735,6.158,0.0357,1.106,71.06,1.0927,1.3064,188.52,2.1612,1.8478,0.7556
18/01/2005,133.24,6.2647,6.208,0.0355,1.1073,71.05,1.0917,1.3065,189.65,2.1756,1.8515,0.7533
19/01/2005,133.68,6.2793,6.1845,0.0355,1.105,72.12,1.0894,1.3028,190.85,2.1824,1.854,0.7568
20/01/2005,134.03,6.322,6.1925,0.0355,1.1045,72.76,1.0848,1.2989,192.31,2.1938,1.8581,0.7572
21/01/2005,134.04,6.2946,6.083,0.0356,1.1027,73.36,1.0842,1.3085,191.65,2.1908,1.8644,0.7661
24/01/2005,133.97,6.286,6.052,0.0357,1.105,73.34,1.0822,1.3091,191.85,2.1919,1.866,0.7678
25/01/2005,135,6.3354,6.089,0.0357,1.105,73.84,1.0832,1.2998,192.96,2.1921,1.8492,0.7617
26/01/2005,134.91,6.3197,6.0475,0.0357,1.0975,73.72,1.0832,1.3103,192.58,2.1945,1.8672,0.7707
27/01/2005,134.49,6.3315,6.036,0.0356,1.1016,73.79,1.0907,1.3069,193.44,2.2025,1.8741,0.7738
28/01/2005,134.84,6.3266,6.065,0.0356,1.1035,73.56,1.0923,1.3073,194,2.2048,1.8734,0.7717
31/01/2005,135.09,6.3649,6.0785,0.0357,1.0983,73.6,1.0959,1.306,194.1,2.2059,1.8689,0.7726
01/02/2005,135.33,6.3482,6.1305,0.0358,1.0966,73.84,1.0921,1.3087,194.12,2.2081,1.8704,0.773
02/02/2005,135.14,6.3321,6.1275,0.0357,1.0993,74.04,1.0948,1.3071,194.74,2.2151,1.8729,0.7764
03/02/2005,135.52,6.39,6.2395,0.0357,1.0959,74.17,1.0903,1.3,195.73,2.2298,1.8681,0.7683
04/02/2005,134,6.4419,6.2555,0.0358,1.0948,73.94,1.0877,1.2906,194.03,2.2372,1.8618,0.7675
07/02/2005,133.74,6.5588,6.316,0.0355,1.086,73.44,1.1011,1.2805,193.83,2.2393,1.8461,0.7672
08/02/2005,135.06,6.5692,6.355,0.0355,1.0832,73.86,1.1003,1.2806,195,2.2339,1.8423,0.7646
09/02/2005,135.29,6.5434,6.326,0.0356,1.083,74.31,1.0991,1.2841,195.6,2.2311,1.8454,0.7688
10/02/2005,136.27,6.545,6.222,0.0356,1.0795,75.23,1.107,1.2909,196.79,2.2243,1.8559,0.7817
11/02/2005,136.01,6.5615,6.195,0.0356,1.0783,75.44,1.1062,1.2898,196.75,2.2288,1.8549,0.7845
14/02/2005,136.34,6.4811,6.1425,0.0357,1.0806,75.15,1.1064,1.2992,197.85,2.2338,1.8766,0.7864
15/02/2005,135.94,6.4413,6.054,0.0357,1.0817,74.75,1.1036,1.3048,197.19,2.226,1.883,0.7859
16/02/2005,137.33,6.418,6.0755,0.0357,1.0861,75.22,1.1036,1.3069,197.85,2.2081,1.874,0.7833
17/02/2005,137.93,6.3651,6.0255,0.0358,1.0926,75.72,1.102,1.3103,199.3,2.2121,1.8825,0.7866
18/02/2005,138.06,6.3478,6.0255,0.0358,1.0983,76.38,1.0916,1.3102,199.44,2.2104,1.8819,0.7867
21/02/2005,137.95,6.34,6.0215,0.0358,1.1,76.55,1.0903,1.3063,199.28,2.2146,1.8843,0.78940
22/02/2005,137.92,6.2365,5.8605,0.0360,1.1014,75.73,1.0952,1.3291,198.55,2.1866,1.9005,0.7941
23/02/2005,138.51,6.2374,5.8855,0.0360,1.1024,75.73,1.0926,1.3262,199.62,2.1914,1.8987,0.787
24/02/2005,139.06,6.2526,5.8965,0.0360,1.099,75.93,1.0955,1.3234,200.88,2.2053,1.8997,0.7859
25/02/2005,139.38,6.2324,5.8735,0.0360,1.0987,76.06,1.0926,1.327,201.36,2.2033,1.9071,0.7858
28/02/2005,138.44,6.2142,5.8795,0.0361,1.1017,76,1.0936,1.3271,200.58,2.2066,1.912,0.7914
01/03/2005,137.69,6.2226,5.927,0.0361,1.104,75.97,1.0854,1.3217,199.95,2.2117,1.9094,0.7855
02/03/2005,137.55,6.2519,5.986,0.0360,1.1051,76.11,1.0819,1.3165,200.05,2.2192,1.9026,0.783
03/03/2005,138,6.268,6.0415,0.0361,1.1006,76.54,1.0798,1.314,200.44,2.2255,1.897,0.7828
04/03/2005,138.68,6.2183,5.916,0.0361,1.0977,76.73,1.0822,1.3268,201.11,2.2223,1.9135,0.7901
07/03/2005,138.95,6.2089,5.9355,0.0361,1.1015,77.38,1.082,1.3232,201.15,2.2253,1.9036,0.7916
08/03/2005,139.69,6.1352,5.873,0.0361,1.1022,77.43,1.083,1.3373,201.74,2.2147,1.918,0.7984
09/03/2005,139.19,6.1197,5.8395,0.0363,1.1052,76.88,1.0862,1.3429,199.94,2.2045,1.9162,0.7929
10/03/2005,139.73,6.0905,5.903,0.0364,1.1095,76.87,1.075,1.3455,199.91,2.1918,1.912,0.7903
11/03/2005,139.93,6.0722,5.9215,0.0364,1.1107,76.87,1.0755,1.3484,200,2.1911,1.9159,0.7923
14/03/2005,140.24,6.1128,6.0415,0.0364,1.1124,77.38,1.0707,1.3396,200.5,2.1974,1.9043,0.7874
15/03/2005,139.09,6.1452,6.1885,0.0364,1.1118,77.38,1.0703,1.3391,199.85,2.2037,1.9033,0.7857
16/03/2005,139.8,6.0839,6.135,0.0364,1.1144,77.5,1.0696,1.3487,200.7,2.1968,1.9075,0.7887
17/03/2005,139.87,6.0831,6.1865,0.0364,1.1184,77.66,1.0745,1.3444,198.83,2.1797,1.9064,0.7868
18/03/2005,139.49,6.1112,6.1875,0.0364,1.1213,77.97,1.0733,1.3384,198.73,2.1895,1.9028,0.7899
21/03/2005,138.43,6.188,6.2395,0.0363,1.12,77.41,1.0732,1.3247,197.37,2.1895,1.8827,0.7813
22/03/2005,138.13,6.2464,6.311,0.0363,1.1178,77.13,1.076,1.3163,196.57,2.1938,1.8695,0.7798
23/03/2005,137.7,6.3049,6.3535,0.0361,1.1137,76.12,1.0813,1.3049,195.84,2.1898,1.8522,0.7664
24/03/2005,137.63,6.3407,6.3685,0.0361,1.1114,75.78,1.0884,1.3025,196.62,2.1971,1.8553,0.767
28/03/2005,138.05,6.3771,6.471,0.0359,1.1084,75.86,1.0913,1.2945,197.87,2.2029,1.8505,0.7627
29/03/2005,138.94,6.3492,6.4665,0.0359,1.1125,76.28,1.0904,1.2995,199.52,2.2095,1.8605,0.7674
30/03/2005,138.89,6.33,6.3945,0.0359,1.1157,76.09,1.0944,1.3004,200.23,2.2089,1.8662,0.7667
31/03/2005,138.85,6.3375,6.375,0.0359,1.1159,76.2,1.0913,1.3027,200.54,2.2165,1.8745,0.7685
01/04/2005,138.91,6.3574,6.337,0.0360,1.1176,76.28,1.0945,1.2975,200.39,2.2212,1.8665,0.7665
04/04/2005,139.19,6.3788,6.3555,0.0358,1.1203,76.62,1.092,1.292,201.12,2.2256,1.8621,0.7641
05/04/2005,139.13,6.3498,6.3095,0.0358,1.1239,76.64,1.0916,1.2941,201.42,2.2236,1.8668,0.7654
06/04/2005,139.91,6.3513,6.248,0.0359,1.1202,77.42,1.0805,1.2944,202.47,2.2222,1.8672,0.7621
07/04/2005,139.68,6.3547,6.2565,0.0360,1.1202,77.31,1.0823,1.2918,201.18,2.2143,1.8552,0.7632
08/04/2005,140.01,6.3348,6.272,0.0359,1.1195,77.58,1.0855,1.2991,202.28,2.2157,1.8711,0.7687
11/04/2005,139.87,6.3168,6.273,0.0360,1.1176,77.75,1.0807,1.3048,202.02,2.2142,1.8778,0.7721
12/04/2005,139.19,6.335,6.257,0.0360,1.1171,77.66,1.0813,1.2991,201.91,2.2243,1.8774,0.7716
13/04/2005,138.61,6.3666,6.25,0.0359,1.1134,77.66,1.0805,1.2978,201.72,2.2336,1.8808,0.7752
14/04/2005,138.59,6.4305,6.403,0.0359,1.1145,78.08,1.0759,1.2891,201.83,2.2408,1.8683,0.7686
15/04/2005,139.32,6.369,6.3765,0.0358,1.1154,77.16,1.0799,1.2973,202.19,2.2328,1.8786,0.7658
18/04/2005,139.94,6.31,6.394,0.0360,1.1198,77.21,1.076,1.3082,203.18,2.2221,1.8908,0.7637
19/04/2005,139.42,6.2777,6.2915,0.0360,1.1205,77.37,1.071,1.3099,203.4,2.2296,1.9036,0.7658
20/04/2005,139.84,6.2455,6.2145,0.0360,1.1236,77.73,1.072,1.3145,203.49,2.221,1.9055,0.773
